"Date","Yield from British Government Securities, 10 year Nominal Par Yield              [a] [b]             IUDMNPY"
"28 Jul 09","3.9661"
"27 Jul 09","3.9993"
"24 Jul 09","3.996"
"23 Jul 09","4.0028"
"22 Jul 09","3.8813"
"21 Jul 09","3.8157"
"20 Jul 09","3.8465"
"17 Jul 09","3.8237"
"16 Jul 09","3.8004"
"15 Jul 09","3.8118"
"14 Jul 09","3.7592"
"13 Jul 09","3.6998"
"10 Jul 09","3.7654"
"09 Jul 09","3.8052"
"08 Jul 09","3.6404"
"07 Jul 09","3.6861"
"06 Jul 09","3.6582"
"03 Jul 09","3.714"
"02 Jul 09","3.7279"
"01 Jul 09","3.7341"
"30 Jun 09","3.6291"
"29 Jun 09","3.5502"
"26 Jun 09","3.6189"
"25 Jun 09","3.5804"
"24 Jun 09","3.5832"
"23 Jun 09","3.6047"
"22 Jun 09","3.6193"
"19 Jun 09","3.6805"
"18 Jun 09","3.7268"
"17 Jun 09","3.677"
"16 Jun 09","3.7838"
"15 Jun 09","3.7603"
"12 Jun 09","3.867"
"11 Jun 09","3.9262"
"10 Jun 09","3.8194"
"09 Jun 09","3.7551"
"08 Jun 09","3.7808"
"05 Jun 09","3.8389"
"04 Jun 09","3.7785"
"03 Jun 09","3.7188"
"02 Jun 09","3.8158"
"01 Jun 09","3.7721"
"29 May 09","3.6987"
"28 May 09","3.738"
"27 May 09","3.6975"
"26 May 09","3.6488"
"22 May 09","3.7291"
"21 May 09","3.6515"
"20 May 09","3.5852"
"19 May 09","3.5003"
"18 May 09","3.4805"
"15 May 09","3.5432"
"14 May 09","3.4803"
"13 May 09","3.5165"
"12 May 09","3.6576"
"11 May 09","3.662"
"08 May 09","3.7327"
"07 May 09","3.692"
"06 May 09","3.6371"
"05 May 09","3.5751"
"01 May 09","3.5645"
"30 Apr 09","3.5321"
"29 Apr 09","3.487"
"28 Apr 09","3.4915"
"27 Apr 09","3.5238"
"24 Apr 09","3.5315"
"23 Apr 09","3.5508"
"22 Apr 09","3.4814"
"21 Apr 09","3.3306"
"20 Apr 09","3.2557"
"17 Apr 09","3.3973"
"16 Apr 09","3.2815"
"15 Apr 09","3.3002"
"14 Apr 09","3.2622"
"09 Apr 09","3.337"
"08 Apr 09","3.3903"
"07 Apr 09","3.4789"
"06 Apr 09","3.4676"
"03 Apr 09","3.4516"
"02 Apr 09","3.4113"
"01 Apr 09","3.1823"
"31 Mar 09","3.233"
"30 Mar 09","3.2541"
"27 Mar 09","3.359"
"26 Mar 09","3.3804"
"25 Mar 09","3.3421"
"24 Mar 09","3.3805"
"23 Mar 09","3.1966"
"20 Mar 09","3.0766"
"19 Mar 09","3.0792"
"18 Mar 09","3.1616"
"17 Mar 09","3.1207"
"16 Mar 09","3.0877"
"13 Mar 09","2.99"
"12 Mar 09","2.9801"
"11 Mar 09","3.098"
"10 Mar 09","3.1295"
"09 Mar 09","3.1542"
"06 Mar 09","3.084"
"05 Mar 09","3.4168"
"04 Mar 09","3.706"
"03 Mar 09","3.6307"
"02 Mar 09","3.6322"
"27 Feb 09","3.6949"
"26 Feb 09","3.71"
"25 Feb 09","3.4779"
"24 Feb 09","3.4402"
"23 Feb 09","3.4825"
"20 Feb 09","3.452"
"19 Feb 09","3.5458"
"18 Feb 09","3.4174"
"17 Feb 09","3.4469"
"16 Feb 09","3.5292"
"13 Feb 09","3.6184"
"12 Feb 09","3.5501"
"11 Feb 09","3.6869"
"10 Feb 09","3.894"
"09 Feb 09","3.9877"
"06 Feb 09","3.9701"
"05 Feb 09","3.9532"
"04 Feb 09","4.0068"
"03 Feb 09","3.9896"
"02 Feb 09","3.945"
"30 Jan 09","3.9577"
"29 Jan 09","3.9405"
"28 Jan 09","3.9058"
"27 Jan 09","3.9275"
"26 Jan 09","3.9557"
"23 Jan 09","3.952"
"22 Jan 09","3.7878"
"21 Jan 09","3.7231"
"20 Jan 09","3.7904"
"19 Jan 09","3.7159"
"16 Jan 09","3.5959"
"15 Jan 09","3.4465"
"14 Jan 09","3.4293"
"13 Jan 09","3.5187"
"12 Jan 09","3.446"
"09 Jan 09","3.4419"
"08 Jan 09","3.5276"
"07 Jan 09","3.596"
"06 Jan 09","3.571"
"05 Jan 09","3.4739"
"02 Jan 09","3.3649"
"31 Dec 08","3.35"
"30 Dec 08","3.4071"
"29 Dec 08","3.416"
"24 Dec 08","3.3683"
"23 Dec 08","3.4362"
"22 Dec 08","3.4377"
"19 Dec 08","3.4761"
"18 Dec 08","3.4769"
"17 Dec 08","3.5106"
"16 Dec 08","3.6752"
"15 Dec 08","3.7455"
"12 Dec 08","3.8608"
"11 Dec 08","3.8469"
"10 Dec 08","3.8131"
"09 Dec 08","3.8201"
"08 Dec 08","3.8206"
"05 Dec 08","3.6675"
"04 Dec 08","3.7007"
"03 Dec 08","3.6741"
"02 Dec 08","3.7261"
"01 Dec 08","3.87"
"28 Nov 08","3.972"
"27 Nov 08","3.9668"
"26 Nov 08","3.9801"
"25 Nov 08","4.0544"
"24 Nov 08","4.1195"
"21 Nov 08","4.0589"
"20 Nov 08","4.0891"
"19 Nov 08","4.2252"
"18 Nov 08","4.2684"
"17 Nov 08","4.2869"
"14 Nov 08","4.2472"
"13 Nov 08","4.2629"
"12 Nov 08","4.2793"
"11 Nov 08","4.3697"
"10 Nov 08","4.3448"
"07 Nov 08","4.348"
"06 Nov 08","4.4739"
"05 Nov 08","4.5635"
"04 Nov 08","4.6095"
"03 Nov 08","4.6226"
"31 Oct 08","4.6467"
"30 Oct 08","4.5582"
"29 Oct 08","4.5268"
"28 Oct 08","4.5156"
"27 Oct 08","4.4951"
"24 Oct 08","4.4736"
"23 Oct 08","4.575"
"22 Oct 08","4.5817"
"21 Oct 08","4.7132"
"20 Oct 08","4.704"
"17 Oct 08","4.7589"
"16 Oct 08","4.8091"
"15 Oct 08","4.8088"
"14 Oct 08","4.8406"
"13 Oct 08","4.7582"
"10 Oct 08","4.5673"
"09 Oct 08","4.4681"
"08 Oct 08","4.3999"
"07 Oct 08","4.3478"
"06 Oct 08","4.3283"
"03 Oct 08","4.4927"
"02 Oct 08","4.4473"
"01 Oct 08","4.4986"
"30 Sep 08","4.5192"
"29 Sep 08","4.462"
"26 Sep 08","4.6184"
"25 Sep 08","4.6809"
"24 Sep 08","4.6303"
"23 Sep 08","4.7264"
"22 Sep 08","4.7439"
"19 Sep 08","4.6565"
"18 Sep 08","4.4839"
"17 Sep 08","4.4881"
"16 Sep 08","4.5028"
"15 Sep 08","4.5432"
"12 Sep 08","4.6662"
"11 Sep 08","4.527"
"10 Sep 08","4.5277"
"09 Sep 08","4.5135"
"08 Sep 08","4.5597"
"05 Sep 08","4.4634"
"04 Sep 08","4.5332"
"03 Sep 08","4.5754"
"02 Sep 08","4.578"
"01 Sep 08","4.5417"
"29 Aug 08","4.5611"
"28 Aug 08","4.5646"
"27 Aug 08","4.6258"
"26 Aug 08","4.6015"
"22 Aug 08","4.711"
"21 Aug 08","4.672"
"20 Aug 08","4.6682"
"19 Aug 08","4.6936"
"18 Aug 08","4.6986"
"15 Aug 08","4.6855"
"14 Aug 08","4.7463"
"13 Aug 08","4.7006"
"12 Aug 08","4.7292"
"11 Aug 08","4.8013"
"08 Aug 08","4.7753"
"07 Aug 08","4.7812"
"06 Aug 08","4.8344"
"05 Aug 08","4.8566"
"04 Aug 08","4.8943"
"01 Aug 08","4.9324"
"31 Jul 08","4.8939"
"30 Jul 08","4.9331"
"29 Jul 08","4.987"
"28 Jul 08","5.0373"
"25 Jul 08","5.0745"
"24 Jul 08","5.0644"
"23 Jul 08","5.1336"
"22 Jul 08","5.0879"
"21 Jul 08","5.1456"
"18 Jul 08","5.1316"
"17 Jul 08","4.9905"
"16 Jul 08","4.9701"
"15 Jul 08","4.96"
"14 Jul 08","4.9966"
"11 Jul 08","4.998"
"10 Jul 08","4.968"
"09 Jul 08","4.9892"
"08 Jul 08","5.0267"
"07 Jul 08","5.0267"
"04 Jul 08","5.0765"
"03 Jul 08","5.1454"
"02 Jul 08","5.2398"
"01 Jul 08","5.2591"
"30 Jun 08","5.2341"
"27 Jun 08","5.14"
"26 Jun 08","5.115"
"25 Jun 08","5.2282"
"24 Jun 08","5.2618"
"23 Jun 08","5.2383"
"20 Jun 08","5.2591"
"19 Jun 08","5.3542"
"18 Jun 08","5.2702"
"17 Jun 08","5.2718"
"16 Jun 08","5.3179"
"13 Jun 08","5.3673"
"12 Jun 08","5.2544"
"11 Jun 08","5.2321"
"10 Jun 08","5.2227"
"09 Jun 08","5.2334"
"06 Jun 08","5.0891"
"05 Jun 08","5.1339"
"04 Jun 08","5.0309"
"03 Jun 08","5.1229"
"02 Jun 08","5.0394"
"30 May 08","5.0536"
"29 May 08","5.1035"
"28 May 08","5.0379"
"27 May 08","5.001"
"23 May 08","4.9973"
"22 May 08","5.0212"
"21 May 08","4.9416"
"20 May 08","4.8605"
"19 May 08","4.891"
"16 May 08","4.8326"
"15 May 08","4.9014"
"14 May 08","4.8728"
"13 May 08","4.7689"
"12 May 08","4.6712"
"09 May 08","4.6568"
"08 May 08","4.6912"
"07 May 08","4.7883"
"06 May 08","4.7495"
"02 May 08","4.8233"
"01 May 08","4.702"
"30 Apr 08","4.7475"
"29 Apr 08","4.7572"
"28 Apr 08","4.8107"
"25 Apr 08","4.8472"
"24 Apr 08","4.84"
"23 Apr 08","4.7305"
"22 Apr 08","4.7548"
"21 Apr 08","4.7324"
"18 Apr 08","4.7931"
"17 Apr 08","4.7131"
"16 Apr 08","4.6059"
"15 Apr 08","4.5073"
"14 Apr 08","4.5072"
"11 Apr 08","4.4839"
"10 Apr 08","4.551"
"09 Apr 08","4.5921"
"08 Apr 08","4.5724"
"07 Apr 08","4.5735"
"04 Apr 08","4.5178"
"03 Apr 08","4.5133"
"02 Apr 08","4.4935"
"01 Apr 08","4.5053"
"31 Mar 08","4.4114"
"28 Mar 08","4.4694"
"27 Mar 08","4.5475"
"26 Mar 08","4.491"
"25 Mar 08","4.4881"
"20 Mar 08","4.3499"
"19 Mar 08","4.3724"
"18 Mar 08","4.4222"
"17 Mar 08","4.3762"
"14 Mar 08","4.4109"
"13 Mar 08","4.4307"
"12 Mar 08","4.4937"
"11 Mar 08","4.4296"
"10 Mar 08","4.363"
"07 Mar 08","4.3985"
"06 Mar 08","4.4597"
"05 Mar 08","4.5487"
"04 Mar 08","4.479"
"03 Mar 08","4.5123"
"29 Feb 08","4.5353"
"28 Feb 08","4.6668"
"27 Feb 08","4.7635"
"26 Feb 08","4.7421"
"25 Feb 08","4.7548"
"22 Feb 08","4.7156"
"21 Feb 08","4.7126"
"20 Feb 08","4.7105"
"19 Feb 08","4.6704"
"18 Feb 08","4.6835"
"15 Feb 08","4.6371"
"14 Feb 08","4.6645"
"13 Feb 08","4.6546"
"12 Feb 08","4.6648"
"11 Feb 08","4.5371"
"08 Feb 08","4.4811"
"07 Feb 08","4.4718"
"06 Feb 08","4.5081"
"05 Feb 08","4.4554"
"04 Feb 08","4.5497"
"01 Feb 08","4.5126"
"31 Jan 08","4.5145"
"30 Jan 08","4.6005"
"29 Jan 08","4.6177"
"28 Jan 08","4.5216"
"25 Jan 08","4.5621"
"24 Jan 08","4.5711"
"23 Jan 08","4.4654"
"22 Jan 08","4.5405"
"21 Jan 08","4.4049"
"18 Jan 08","4.4753"
"17 Jan 08","4.4534"
"16 Jan 08","4.4209"
"15 Jan 08","4.4394"
"14 Jan 08","4.4606"
"11 Jan 08","4.4727"
"10 Jan 08","4.4471"
"09 Jan 08","4.4471"
"08 Jan 08","4.5015"
"07 Jan 08","4.4608"
"04 Jan 08","4.4581"
"03 Jan 08","4.5025"
"02 Jan 08","4.4966"
"31 Dec 07","4.5551"
"28 Dec 07","4.5996"
"27 Dec 07","4.6759"
"24 Dec 07","4.6355"
"21 Dec 07","4.6835"
"20 Dec 07","4.6306"
"19 Dec 07","4.7328"
"18 Dec 07","4.8001"
"17 Dec 07","4.8038"
"14 Dec 07","4.8434"
"13 Dec 07","4.8183"
"12 Dec 07","4.8598"
"11 Dec 07","4.7229"
"10 Dec 07","4.7559"
"07 Dec 07","4.6979"
"06 Dec 07","4.6057"
"05 Dec 07","4.5439"
"04 Dec 07","4.5804"
"03 Dec 07","4.6347"
"30 Nov 07","4.6842"
"29 Nov 07","4.6203"
"28 Nov 07","4.7182"
"27 Nov 07","4.6314"
"26 Nov 07","4.6031"
"23 Nov 07","4.6169"
"22 Nov 07","4.5669"
"21 Nov 07","4.6024"
"20 Nov 07","4.6572"
"19 Nov 07","4.6397"
"16 Nov 07","4.6609"
"15 Nov 07","4.7035"
"14 Nov 07","4.7605"
"13 Nov 07","4.7695"
"12 Nov 07","4.7751"
"09 Nov 07","4.7551"
"08 Nov 07","4.802"
"07 Nov 07","4.8457"
"06 Nov 07","4.8844"
"05 Nov 07","4.8742"
"02 Nov 07","4.8755"
"01 Nov 07","4.9325"
"31 Oct 07","4.9424"
"30 Oct 07","4.8868"
"29 Oct 07","4.8653"
"26 Oct 07","4.8716"
"25 Oct 07","4.8672"
"24 Oct 07","4.8541"
"23 Oct 07","4.9042"
"22 Oct 07","4.8881"
"19 Oct 07","4.9043"
"18 Oct 07","4.9823"
"17 Oct 07","5.0398"
"16 Oct 07","5.0829"
"15 Oct 07","5.0948"
"12 Oct 07","5.0853"
"11 Oct 07","5.026"
"10 Oct 07","4.9883"
"09 Oct 07","4.9027"
"08 Oct 07","4.9622"
"05 Oct 07","4.9636"
"04 Oct 07","4.9548"
"03 Oct 07","4.9806"
"02 Oct 07","4.976"
"01 Oct 07","5.0023"
"28 Sep 07","5.0194"
"27 Sep 07","5.0726"
"26 Sep 07","5.0663"
"25 Sep 07","5.0335"
"24 Sep 07","5.0779"
"21 Sep 07","5.0883"
"20 Sep 07","5.0353"
"19 Sep 07","4.9941"
"18 Sep 07","4.9499"
"17 Sep 07","4.8577"
"14 Sep 07","4.8731"
"13 Sep 07","4.9287"
"12 Sep 07","4.9049"
"11 Sep 07","4.9062"
"10 Sep 07","4.8989"
"07 Sep 07","4.9468"
"06 Sep 07","5.0155"
"05 Sep 07","5.0345"
"04 Sep 07","5.0794"
"03 Sep 07","5.0722"
"31 Aug 07","5.0302"
"30 Aug 07","5.0233"
"29 Aug 07","5.0303"
"28 Aug 07","5.0791"
"24 Aug 07","5.1055"
"23 Aug 07","5.0935"
"22 Aug 07","5.1245"
"21 Aug 07","5.033"
"20 Aug 07","5.0955"
"17 Aug 07","5.1017"
"16 Aug 07","5.1083"
"15 Aug 07","5.1424"
"14 Aug 07","5.1883"
"13 Aug 07","5.2449"
"10 Aug 07","5.2371"
"09 Aug 07","5.2674"
"08 Aug 07","5.3068"
"07 Aug 07","5.2152"
"06 Aug 07","5.2066"
"03 Aug 07","5.1983"
"02 Aug 07","5.2499"
"01 Aug 07","5.2169"
"31 Jul 07","5.2268"
"30 Jul 07","5.1792"
"27 Jul 07","5.2132"
"26 Jul 07","5.2331"
"25 Jul 07","5.2987"
"24 Jul 07","5.3286"
"23 Jul 07","5.3348"
"20 Jul 07","5.3267"
"19 Jul 07","5.4285"
"18 Jul 07","5.4319"
"17 Jul 07","5.5049"
"16 Jul 07","5.4807"
"13 Jul 07","5.5141"
"12 Jul 07","5.4804"
"11 Jul 07","5.4594"
"10 Jul 07","5.4616"
"09 Jul 07","5.5654"
"06 Jul 07","5.562"
"05 Jul 07","5.5323"
"04 Jul 07","5.509"
"03 Jul 07","5.4783"
"02 Jul 07","5.434"
"29 Jun 07","5.4814"
"28 Jun 07","5.4474"
"27 Jun 07","5.4389"
"26 Jun 07","5.4826"
"25 Jun 07","5.5005"
"22 Jun 07","5.5367"
"21 Jun 07","5.517"
"20 Jun 07","5.5091"
"19 Jun 07","5.4744"
"18 Jun 07","5.4968"
"15 Jun 07","5.4854"
"14 Jun 07","5.4755"
"13 Jun 07","5.4788"
"12 Jun 07","5.4462"
"11 Jun 07","5.3875"
"08 Jun 07","5.3953"
"07 Jun 07","5.3515"
"06 Jun 07","5.2766"
"05 Jun 07","5.3154"
"04 Jun 07","5.2896"
"01 Jun 07","5.2873"
"31 May 07","5.2501"
"30 May 07","5.2391"
"29 May 07","5.2274"
"25 May 07","5.2242"
"24 May 07","5.1983"
"23 May 07","5.2149"
"22 May 07","5.1602"
"21 May 07","5.1666"
"18 May 07","5.1576"
"17 May 07","5.1463"
"16 May 07","5.0843"
"15 May 07","5.1312"
"14 May 07","5.1276"
"11 May 07","5.0773"
"10 May 07","5.1002"
"09 May 07","5.0801"
"08 May 07","5.0843"
"04 May 07","5.1059"
"03 May 07","5.1297"
"02 May 07","5.0957"
"01 May 07","5.0612"
"30 Apr 07","5.036"
"27 Apr 07","5.1082"
"26 Apr 07","5.085"
"25 Apr 07","5.0521"
"24 Apr 07","5.0503"
"23 Apr 07","5.0476"
"20 Apr 07","5.0606"
"19 Apr 07","5.0606"
"18 Apr 07","5.0375"
"17 Apr 07","5.0829"
"16 Apr 07","5.0726"
"13 Apr 07","5.0985"
"12 Apr 07","5.0511"
"11 Apr 07","5.0156"
"10 Apr 07","5.0123"
"05 Apr 07","4.9913"
"04 Apr 07","4.985"
"03 Apr 07","5.0162"
"02 Apr 07","4.9703"
"30 Mar 07","4.9613"
"29 Mar 07","4.9481"
"28 Mar 07","4.9203"
"27 Mar 07","4.9316"
"26 Mar 07","4.898"
"23 Mar 07","4.8913"
"22 Mar 07","4.8539"
"21 Mar 07","4.8218"
"20 Mar 07","4.8232"
"19 Mar 07","4.8052"
"16 Mar 07","4.7744"
"15 Mar 07","4.7702"
"14 Mar 07","4.7243"
"13 Mar 07","4.7561"
"12 Mar 07","4.7963"
"09 Mar 07","4.8041"
"08 Mar 07","4.7607"
"07 Mar 07","4.7555"
"06 Mar 07","4.7533"
"05 Mar 07","4.7401"
"02 Mar 07","4.7637"
"01 Mar 07","4.7744"
"28 Feb 07","4.7825"
"27 Feb 07","4.7889"
"26 Feb 07","4.8259"
"23 Feb 07","4.8539"
"22 Feb 07","4.899"
"21 Feb 07","4.849"
"20 Feb 07","4.8734"
"19 Feb 07","4.8563"
"16 Feb 07","4.8401"
"15 Feb 07","4.8318"
"14 Feb 07","4.9378"
"13 Feb 07","4.9427"
"12 Feb 07","4.9697"
"09 Feb 07","4.8915"
"08 Feb 07","4.9054"
"07 Feb 07","4.9472"
"06 Feb 07","4.9718"
"05 Feb 07","4.9735"
"02 Feb 07","4.9875"
"01 Feb 07","4.9919"
"31 Jan 07","4.9633"
"30 Jan 07","4.9747"
"29 Jan 07","4.9978"
"26 Jan 07","4.9708"
"25 Jan 07","4.9517"
"24 Jan 07","4.9007"
"23 Jan 07","4.8874"
"22 Jan 07","4.8774"
"19 Jan 07","4.894"
"18 Jan 07","4.8959"
"17 Jan 07","4.8833"
"16 Jan 07","4.8742"
"15 Jan 07","4.8869"
"12 Jan 07","4.8915"
"11 Jan 07","4.8417"
"10 Jan 07","4.796"
"09 Jan 07","4.7884"
"08 Jan 07","4.7769"
"05 Jan 07","4.7901"
"04 Jan 07","4.7612"
"03 Jan 07","4.7771"
"02 Jan 07","4.7469"
"29 Dec 06","4.7293"
"28 Dec 06","4.7765"
"27 Dec 06","4.7727"
"22 Dec 06","4.7188"
"21 Dec 06","4.7148"
"20 Dec 06","4.7007"
"19 Dec 06","4.7231"
"18 Dec 06","4.519"
"15 Dec 06","4.6706"
"14 Dec 06","4.6746"
"13 Dec 06","4.6233"
"12 Dec 06","4.6049"
"11 Dec 06","4.5833"
"08 Dec 06","4.5417"
"07 Dec 06","4.5156"
"06 Dec 06","4.4916"
"05 Dec 06","4.4906"
"04 Dec 06","4.4604"
"01 Dec 06","4.4588"
"30 Nov 06","4.5024"
"29 Nov 06","4.5343"
"28 Nov 06","4.5287"
"27 Nov 06","4.5649"
"24 Nov 06","4.5257"
"23 Nov 06","4.5736"
"22 Nov 06","4.5515"
"21 Nov 06","4.5466"
"20 Nov 06","4.535"
"17 Nov 06","4.5601"
"16 Nov 06","4.5698"
"15 Nov 06","4.5568"
"14 Nov 06","4.5334"
"13 Nov 06","4.5593"
"10 Nov 06","4.519"
"09 Nov 06","4.5409"
"08 Nov 06","4.5683"
"07 Nov 06","4.5454"
"06 Nov 06","4.6048"
"03 Nov 06","4.5111"
"02 Nov 06","4.5526"
"01 Nov 06","4.5111"
"31 Oct 06","4.5111"
"30 Oct 06","4.5609"
"27 Oct 06","4.5956"
"26 Oct 06","4.6624"
"25 Oct 06","4.7035"
"24 Oct 06","4.7062"
"23 Oct 06","4.7044"
"20 Oct 06","4.694"
"19 Oct 06","4.6697"
"18 Oct 06","4.6523"
"17 Oct 06","4.6362"
"16 Oct 06","4.6502"
"13 Oct 06","4.6519"
"12 Oct 06","4.6238"
"11 Oct 06","4.6188"
"10 Oct 06","4.6156"
"09 Oct 06","4.5631"
"06 Oct 06","4.5684"
"05 Oct 06","4.5251"
"04 Oct 06","4.5332"
"03 Oct 06","4.5591"
"02 Oct 06","4.5351"
"29 Sep 06","4.5267"
"28 Sep 06","4.4964"
"27 Sep 06","4.4781"
"26 Sep 06","4.4662"
"25 Sep 06","4.4607"
"22 Sep 06","4.5001"
"21 Sep 06","4.5811"
"20 Sep 06","4.6072"
"19 Sep 06","4.624"
"18 Sep 06","4.6536"
"15 Sep 06","4.5813"
"14 Sep 06","4.5782"
"13 Sep 06","4.5757"
"12 Sep 06","4.6157"
"11 Sep 06","4.5739"
"08 Sep 06","4.5428"
"07 Sep 06","4.5686"
"06 Sep 06","4.5751"
"05 Sep 06","4.5539"
"04 Sep 06","4.5319"
"01 Sep 06","4.5058"
"31 Aug 06","4.5182"
"30 Aug 06","4.5552"
"29 Aug 06","4.5757"
"25 Aug 06","4.5755"
"24 Aug 06","4.5837"
"23 Aug 06","4.5838"
"22 Aug 06","4.5654"
"21 Aug 06","4.5983"
"18 Aug 06","4.64"
"17 Aug 06","4.6892"
"16 Aug 06","4.7171"
"15 Aug 06","4.7453"
"14 Aug 06","4.7745"
"11 Aug 06","4.7575"
"10 Aug 06","4.7089"
"09 Aug 06","4.6886"
"08 Aug 06","4.6752"
"07 Aug 06","4.6812"
"04 Aug 06","4.7096"
"03 Aug 06","4.7432"
"02 Aug 06","4.6598"
"01 Aug 06","4.6302"
"31 Jul 06","4.6173"
"28 Jul 06","4.6061"
"27 Jul 06","4.628"
"26 Jul 06","4.6658"
"25 Jul 06","4.641"
"24 Jul 06","4.6107"
"21 Jul 06","4.6196"
"20 Jul 06","4.6373"
"19 Jul 06","4.6417"
"18 Jul 06","4.6694"
"17 Jul 06","4.6305"
"14 Jul 06","4.5941"
"13 Jul 06","4.6514"
"12 Jul 06","4.6852"
"11 Jul 06","4.648"
"10 Jul 06","4.6774"
"07 Jul 06","4.6606"
"06 Jul 06","4.6996"
"05 Jul 06","4.7371"
"04 Jul 06","4.7031"
"03 Jul 06","4.7516"
"30 Jun 06","4.7197"
"29 Jun 06","4.729"
"28 Jun 06","4.7553"
"27 Jun 06","4.7468"
"26 Jun 06","4.7459"
"23 Jun 06","4.7587"
"22 Jun 06","4.745"
"21 Jun 06","4.7323"
"20 Jun 06","4.7306"
"19 Jun 06","4.675"
"16 Jun 06","4.621"
"15 Jun 06","4.634"
"14 Jun 06","4.5463"
"13 Jun 06","4.5316"
"12 Jun 06","4.5601"
"09 Jun 06","4.5836"
"08 Jun 06","4.6246"
"07 Jun 06","4.6449"
"06 Jun 06","4.672"
"05 Jun 06","4.6148"
"02 Jun 06","4.5992"
"01 Jun 06","4.6494"
"31 May 06","4.6045"
"30 May 06","4.5855"
"26 May 06","4.5604"
"25 May 06","4.5508"
"24 May 06","4.5875"
"23 May 06","4.6278"
"22 May 06","4.5711"
"19 May 06","4.6099"
"18 May 06","4.5822"
"17 May 06","4.7088"
"16 May 06","4.624"
"15 May 06","4.6859"
"12 May 06","4.7491"
"11 May 06","4.7368"
"10 May 06","4.6977"
"09 May 06","4.7208"
"08 May 06","4.711"
"05 May 06","4.6914"
"04 May 06","4.7038"
"03 May 06","4.6706"
"02 May 06","4.6461"
"28 Apr 06","4.6417"
"27 Apr 06","4.6626"
"26 Apr 06","4.6862"
"25 Apr 06","4.6423"
"24 Apr 06","4.5805"
"21 Apr 06","4.5485"
"20 Apr 06","4.5162"
"19 Apr 06","4.5223"
"18 Apr 06","4.5272"
"13 Apr 06","4.5354"
"12 Apr 06","4.4646"
"11 Apr 06","4.4566"
"10 Apr 06","4.4478"
"07 Apr 06","4.4169"
"06 Apr 06","4.4294"
"05 Apr 06","4.3939"
"04 Apr 06","4.4259"
"03 Apr 06","4.4198"
"31 Mar 06","4.3993"
"30 Mar 06","4.3917"
"29 Mar 06","4.3907"
"28 Mar 06","4.396"
"27 Mar 06","4.3427"
"24 Mar 06","4.3312"
"23 Mar 06","4.3368"
"22 Mar 06","4.3243"
"21 Mar 06","4.3612"
"20 Mar 06","4.3449"
"17 Mar 06","4.3652"
"16 Mar 06","4.3123"
"15 Mar 06","4.3202"
"14 Mar 06","4.3074"
"13 Mar 06","4.3456"
"10 Mar 06","4.342"
"09 Mar 06","4.3065"
"08 Mar 06","4.2754"
"07 Mar 06","4.2489"
"06 Mar 06","4.2448"
"03 Mar 06","4.2454"
"02 Mar 06","4.2158"
"01 Mar 06","4.159"
"28 Feb 06","4.1768"
"27 Feb 06","4.2104"
"24 Feb 06","4.1589"
"23 Feb 06","4.1032"
"22 Feb 06","4.0807"
"21 Feb 06","4.0983"
"20 Feb 06","4.0874"
"17 Feb 06","4.1015"
"16 Feb 06","4.1412"
"15 Feb 06","4.1805"
"14 Feb 06","4.1475"
"13 Feb 06","4.1791"
"10 Feb 06","4.1345"
"09 Feb 06","4.1493"
"08 Feb 06","4.2026"
"07 Feb 06","4.2061"
"06 Feb 06","4.1797"
"03 Feb 06","4.1722"
"02 Feb 06","4.2"
"01 Feb 06","4.1755"
"31 Jan 06","4.1362"
"30 Jan 06","4.1613"
"27 Jan 06","4.1842"
"26 Jan 06","4.1633"
"25 Jan 06","4.0974"
"24 Jan 06","4.0237"
"23 Jan 06","4.0055"
"20 Jan 06","4.0281"
"19 Jan 06","4.0276"
"18 Jan 06","3.9611"
"17 Jan 06","3.977"
"16 Jan 06","4.0397"
"13 Jan 06","4.0477"
"12 Jan 06","4.0731"
"11 Jan 06","4.1087"
"10 Jan 06","4.1313"
"09 Jan 06","4.097"
"06 Jan 06","4.07"
"05 Jan 06","4.067"
"04 Jan 06","4.0715"
"03 Jan 06","4.1069"
"30 Dec 05","4.0987"
"29 Dec 05","4.1231"
"28 Dec 05","4.114"
"23 Dec 05","4.1789"
"22 Dec 05","4.184"
"21 Dec 05","4.2105"
"20 Dec 05","4.174"
"19 Dec 05","4.1896"
"16 Dec 05","4.2306"
"15 Dec 05","4.2772"
"14 Dec 05","4.2761"
"13 Dec 05","4.287"
"12 Dec 05","4.294"
"09 Dec 05","4.323"
"08 Dec 05","4.2421"
"07 Dec 05","4.2651"
"06 Dec 05","4.2376"
"05 Dec 05","4.269"
"02 Dec 05","4.2183"
"01 Dec 05","4.1797"
"30 Nov 05","4.2177"
"29 Nov 05","4.2386"
"28 Nov 05","4.2016"
"25 Nov 05","4.1979"
"24 Nov 05","4.2002"
"23 Nov 05","4.2436"
"22 Nov 05","4.2381"
"21 Nov 05","4.2153"
"18 Nov 05","4.2617"
"17 Nov 05","4.2263"
"16 Nov 05","4.2004"
"15 Nov 05","4.3317"
"14 Nov 05","4.4182"
"11 Nov 05","4.4312"
"10 Nov 05","4.4254"
"09 Nov 05","4.4337"
"08 Nov 05","4.3914"
"07 Nov 05","4.4166"
"04 Nov 05","4.4291"
"03 Nov 05","4.4318"
"02 Nov 05","4.4003"
"01 Nov 05","4.3328"
"31 Oct 05","4.3297"
"28 Oct 05","4.3518"
